index,SettlementPeriod,Real_Prices,Predictor_1,Predictor_2,Predictor_3,Predictor_4,Predictor_5,Predictor_6,Predictor_7,Predictor_8,Predictor_9,Predictor_10,Predictor_11,Predictor_12
17811,12/7/2020 0:30,324.67,47.15,8.564,539.65,29.82,1.551719,49.45,4659.24,88,288.769,5510,107.26,827
17812,12/7/2020 1:00,180.66,51.74,13.031,522.05,29.82,1.551719,49.45,4589.74,149,283.843,5605,107.26,675
17813,12/7/2020 1:30,196.48,55.18,13.335,540.4,29.82,1.551719,45.4,4629.34,213,301.747,4374,104.13,505
17814,12/7/2020 2:00,303.62,60.23,12.563,565.8,29.82,1.551719,45.4,4623.62,325,307.352,4371,104.13,479
17815,12/7/2020 2:30,305.08,69.4,25.899,585.8,29.82,1.551719,40.68,4706.42,277,312.929,4606,108.74,454
17816,12/7/2020 3:00,361.54,55.8,23.081,571.15,29.82,1.551719,40.68,4629.47,253,314.233,4612,108.74,490
17817,12/7/2020 3:30,319.65,49.58,30.713,584.7,29.82,1.551719,40.48,4615.27,388,315.538,4605,98.92,597
17818,12/7/2020 4:00,51.66,39.28,22.279,599.1,29.82,1.551719,40.48,4595.57,0,316.443,4643,98.92,662
17819,12/7/2020 4:30,345.98,33.52,18.607,598.5,29.82,1.551719,40.68,4598.32,430,317.378,4708,87.66,785
17820,12/7/2020 5:00,183.58,36.1,18.103,614.2,29.82,1.551719,40.68,4553.22,0,323.222,4631,87.66,784
17821,12/7/2020 5:30,102.31,36.1,19.539,612.85,29.82,1.551719,45.55,4593.96,0,313.606,4542,80.14,780
17822,12/7/2020 6:00,80.69,42.32,12.535,585.5,29.82,1.551719,45.55,4445.71,0,331.009,4545,80.14,779
17823,12/7/2020 6:30,44.4,36.1,10.65,528.8,29.82,1.551719,41.39,4531.64,0,349.006,4574,81.35,767
17824,12/7/2020 7:00,56.89,54.73,5.386,321.25,29.82,1.551719,41.39,4544.73,450,381.158,4633,81.35,650
17825,12/7/2020 7:30,96.59,34.09,-10.641,137,29.82,1.551719,47.52,4980.7,442,430.739,4788,132.07,698
17826,12/7/2020 8:00,293.18,29.5,-13.09,179.5,29.82,1.551719,47.52,4976.33,722,475.295,5056,132.07,746
17827,12/7/2020 8:30,329.73,42.43,-1.883,161.9,29.82,1.551719,53.8,4848.43,813,520.389,5234,174.39,522
17828,12/7/2020 9:00,114.85,44.17,-4.414,147.4,29.82,1.551719,53.8,4842.58,512,546.412,5356,174.39,587
17829,12/7/2020 9:30,74.49,40.43,-14.66,127.2,29.82,1.551719,59.08,4873.49,0,551.861,6767,115.66,536
17830,12/7/2020 10:00,237.18,49.87,-5.395,115.55,29.82,1.551719,59.08,4600.31,0,582.534,6522,115.66,633
17831,12/7/2020 10:30,99.66,37.84,-29.772,110.2,29.82,1.551719,60.02,4600.93,0,611.947,6345,83.27,715
17832,12/7/2020 11:00,134.18,94.11,-20.763,107,29.82,1.551719,60.02,4174.28,0,641.321,6126,83.27,793
17833,12/7/2020 11:30,102.08,38.79,-14.604,100.35,29.82,1.551719,66.17,4163.53,0,668.916,5884,67.89,892
17834,12/7/2020 12:00,79.01,39.92,-18.422,95.15,29.82,1.551719,66.17,4038.49,0,695.169,5696,67.89,923
17835,12/7/2020 12:30,93.56,35.64,-11.422,90,29.82,1.551719,66.14,4032.33,808,720.032,5620,53.34,955
17836,12/7/2020 13:00,66.73,41.45,-9.618,85.6,29.82,1.551719,66.14,3943.16,729,756.41,5333,53.34,942
17837,12/7/2020 13:30,53.22,227.9,-0.558,82.9,29.82,1.551719,70.71,3594.46,790,763.863,5064,49.2,970
17838,12/7/2020 14:00,118.44,119.5,8.808,79.8,29.82,1.551719,70.71,3210.72,778,809.285,4819,49.2,940
17839,12/7/2020 14:30,48.56,136.92,3.842,79,29.82,1.551719,75.57,3152.22,948,853.236,4571,50.61,976
17840,12/7/2020 15:00,35.73,86.98,0.39,76.55,29.82,1.551719,75.57,2626.15,0,889.117,4428,50.61,829
17841,12/7/2020 15:30,45.7,41.94,-4.462,74.3,29.82,1.551719,215.6,2552.5,252,925.089,4070,47.1,699
17842,12/7/2020 16:00,39.51,44.76,-9.674,65.45,29.82,1.551719,215.6,2280.33,200,983.624,3923,47.1,705
17843,12/7/2020 16:30,35.31,72.74,-4.836,46.5,29.82,1.551719,378.12,2628.15,567,1042.171,3783,41.94,668
17844,12/7/2020 17:00,34.17,150.74,13.817,22.25,29.82,1.551719,378.12,2628.25,0,1101.697,3735,41.94,481
17845,12/7/2020 17:30,32.27,288.89,29.76,-3.45,29.82,1.551719,203.76,2628.15,253,1161.273,3644,39.09,217
17846,12/7/2020 18:00,34.88,276.82,47.838,-16.3,29.82,1.551719,203.76,2588.35,134,1233.063,3596,39.09,108
17847,12/7/2020 18:30,33.91,363.12,52.081,-34.75,29.82,1.551719,90.45,2587.85,15,1304.843,3567,37.93,214
17848,12/7/2020 19:00,-45.51,255.52,46.386,-68,29.82,1.551719,90.45,2587.45,-93,1390.156,3553,37.93,381
17849,12/7/2020 19:30,29.85,177.37,24.847,-70.5,29.82,1.551719,62.41,2288.23,-154,1513.401,3563,40.12,677
17850,12/7/2020 20:00,-27.19,69.86,-3.309,-69.25,29.82,1.551719,62.41,2287.93,-312,1585.739,3560,40.12,788
17851,12/7/2020 20:30,-35.2,115.29,0.049,-78.8,29.82,1.551719,52.11,2327.95,-381,1658.081,3609,49.37,812
17852,12/7/2020 21:00,24.66,45.81,-12.325,-115.1,29.82,1.551719,52.11,2387.12,-258,1730.872,3683,49.37,899
17853,12/7/2020 21:30,39.75,40.06,-14.828,-157.45,29.82,1.551719,49.43,2440.18,-369,1801.334,3852,50.59,945
17854,12/7/2020 22:00,32.5,91.58,-28.704,-215.3,29.82,1.551719,49.43,3115.85,0,1865.084,4144,50.59,976
17855,12/7/2020 22:30,36.13,60.03,-12.794,-264.05,29.82,1.551719,49.92,3704.87,-260,1926.507,4549,66.83,960
17856,12/7/2020 23:00,33.19,69.23,-10.844,-303.55,29.82,1.551719,49.92,3945.48,-256,2002.525,5082,66.83,913
17857,12/7/2020 23:30,35.21,158.98,-10.621,-352.75,29.82,1.551719,49.44,3956.79,-435,2078.47,5435,81.72,917
17858,12/8/2020 0:00,37.22,44.55,-19.696,-390,29.77,1.526173,49.44,3964.21,-453,2129.766,5518,81.72,976
17859,12/8/2020 0:30,33.3,55.82,-3.139,-406.85,29.77,1.526173,46.6,3976.84,-405,2181.122,5581,81.72,975
17860,12/8/2020 1:00,42.51,58.67,4.898,-369.65,29.77,1.526173,46.6,3987.56,-319,2236.031,5673,81.72,695
17861,12/8/2020 1:30,56.82,42.39,1.537,-356.8,29.77,1.526173,45.35,3988.01,-414,2352.567,4550,78.23,558
17862,12/8/2020 2:00,98.5,44.74,2.454,-366.6,29.77,1.526173,45.35,4028.12,-488,2408.375,4560,78.23,466
17863,12/8/2020 2:30,58.74,54.06,4.19,-358.65,29.77,1.526173,41.08,4160.67,-263,2461.056,4590,73.47,367
17864,12/8/2020 3:00,46.93,43.66,0.655,-325.75,29.77,1.526173,41.08,4108.04,0,2502.975,4600,73.47,340
17865,12/8/2020 3:30,47.35,59.7,2.669,-317,29.77,1.526173,39.09,4112.09,0,2542.813,4610,72.49,270
17866,12/8/2020 4:00,52.78,47.62,0.066,-321.85,29.77,1.526173,39.09,4097.41,0,2564.242,4630,72.49,403
17867,12/8/2020 4:30,56.36,40.56,3.81,-321.65,29.77,1.526173,50.06,4085.96,0,2582.824,4640,66.83,549
17868,12/8/2020 5:00,46.25,30.88,-8.518,-320.05,29.77,1.526173,50.06,3999.13,0,2556.169,4575,66.83,572
17869,12/8/2020 5:30,54.64,37.46,-2.874,-282.35,29.77,1.526173,57,3968.82,0,2529.923,4540,62.93,713
17870,12/8/2020 6:00,53.87,36.95,-0.699,-224.4,29.77,1.526173,57,3899.142,0,2470.297,4520,62.93,566
17871,12/8/2020 6:30,55.36,56.8,10.728,-186.4,29.77,1.526173,72.69,4068.99,-289,2410.83,4560,70.02,319
17872,12/8/2020 7:00,146.97,66.93,27.022,-79.75,29.77,1.526173,72.69,4098.27,0,2353.904,4640,70.02,19
17873,12/8/2020 7:30,150.59,83.2,7.903,-2.15,29.77,1.526173,95.37,4351.37,0,2254.786,4750,100,-25
17874,12/8/2020 8:00,118.87,161.95,3.822,123.15,29.77,1.526173,95.37,4475.5,0,2178.706,5040,100,173
17875,12/8/2020 8:30,57.3,192.92,2.674,105.9,29.77,1.526173,107.26,4583.85,0,2101.253,5260,147.07,464
17876,12/8/2020 9:00,39.47,188.33,6.334,66.95,29.77,1.526173,107.26,4585.54,-354,2016.761,5380,147.07,450
17877,12/8/2020 9:30,41.94,197.71,15.757,36.4,29.77,1.526173,104.13,4568.46,-219,1890.455,6773,96.15,446
17878,12/8/2020 10:00,43.89,256.15,14.256,12.15,29.77,1.526173,104.13,4202.84,4,1800.98,6566,96.15,532
17879,12/8/2020 10:30,41.75,324.67,6.192,25.85,29.77,1.526173,108.74,4106.06,15,1711.47,6306,71.91,595
17880,12/8/2020 11:00,40.55,180.66,13.884,44.7,29.77,1.526173,108.74,4030.32,-123,1658.213,6115,71.91,658
17881,12/8/2020 11:30,41.67,196.48,14.95,76.6,29.77,1.526173,98.92,4009.95,-28,1604.875,5985,58.5,771
17882,12/8/2020 12:00,41.06,303.62,16.502,122.95,29.77,1.526173,98.92,3940.53,106,1534.798,5797,58.5,721
17883,12/8/2020 12:30,40.45,305.08,28.223,143.5,29.77,1.526173,87.66,3903.57,146,1521.932,5616,53.06,707
17884,12/8/2020 13:00,41.34,361.54,27.698,147.85,29.77,1.526173,87.66,3907.36,185,1446.036,5340,53.06,849
17885,12/8/2020 13:30,60.92,319.65,19.69,173.7,29.77,1.526173,80.14,3872.42,222,1466.928,5068,47.68,975
17886,12/8/2020 14:00,39.91,51.66,-1.003,181.8,29.77,1.526173,80.14,3872.05,172,1358.262,4846,47.68,949
17887,12/8/2020 14:30,33.97,345.98,3.794,176.8,29.77,1.526173,81.35,2990.06,441,1254.7,4610,46.83,936
17888,12/8/2020 15:00,30.37,183.58,1.618,189.45,29.77,1.526173,81.35,2753.27,0,1160.454,4442,46.83,975
17889,12/8/2020 15:30,33.12,102.31,5.288,214.55,29.77,1.526173,132.07,2532.74,0,1068.693,4071,44,935
17890,12/8/2020 16:00,37.68,80.69,1.529,218.9,29.77,1.526173,132.07,2461.74,0,1008.291,3957,44,976
17891,12/8/2020 16:30,30.74,44.4,-1.607,201.9,29.77,1.526173,174.39,2461.69,21,948.836,3839,41.81,975
17892,12/8/2020 17:00,21.43,56.89,-2.835,179.95,29.77,1.526173,174.39,2382.89,87,886.529,3780,41.81,888
17893,12/8/2020 17:30,13,96.59,-4.728,177.8,29.77,1.526173,115.66,3360.76,140,823.734,3695,38.87,687
17894,12/8/2020 18:00,39.04,293.18,54.034,184.05,29.77,1.526173,115.66,3280.36,195,764.38,3653,38.87,782
17895,12/8/2020 18:30,25.28,329.73,48.785,131.8,29.77,1.526173,83.27,3181.11,156,703.615,3611,39.09,975
17896,12/8/2020 19:00,30.71,114.85,38.013,86.9,29.77,1.526173,83.27,3179.96,116,673.109,3586,39.09,975
17897,12/8/2020 19:30,35.27,74.49,24.484,56.15,29.77,1.526173,67.89,2398.7,390,695.22,3616,43,975
17898,12/8/2020 20:00,48.11,237.18,12.779,51.15,29.77,1.526173,67.89,2519.6,217,711.797,3607,43,976
17899,12/8/2020 20:30,39.7,99.66,24.974,59.45,29.77,1.526173,53.34,2696.14,15,730.25,3591,50.75,976
17900,12/8/2020 21:00,39.97,134.18,21.907,50,29.77,1.526173,53.34,2982.98,-48,776.579,3677,50.75,975
17901,12/8/2020 21:30,37.24,102.08,17.913,60.45,29.77,1.526173,49.2,3425.77,-155,824.132,3848,63.8,976
17902,12/8/2020 22:00,38.88,79.01,8.652,29.35,29.77,1.526173,49.2,3449.47,-235,883.471,4118,63.8,808
17903,12/8/2020 22:30,70.42,93.56,8.291,-6.2,29.77,1.526173,50.61,3723.67,-443,944.144,4504,89.18,725
17904,12/8/2020 23:00,105.58,66.73,-2.475,-5.35,29.77,1.526173,50.61,4489.86,-326,1024.351,5024,89.18,789
17905,12/8/2020 23:30,106.72,53.22,-3.757,-11.7,29.77,1.526173,47.1,4565.31,-382,1110.425,5415,98.13,774
17906,12/9/2020 0:00,60.79,118.44,-23.769,-31.9,29.91,1.546,47.1,4513.38,-434,1236.549,5542,98.13,943
17907,12/9/2020 0:30,41.29,48.56,-24.913,17.45,29.91,1.546,41.94,4519.88,0,1372.026,5632,102.84,825
17908,12/9/2020 1:00,61.23,35.73,-5.004,77.15,29.91,1.546,41.94,4520.12,0,1539.132,5775,102.84,691
17909,12/9/2020 1:30,50.04,45.7,5.822,80.25,29.91,1.546,39.09,4519.97,0,1847.968,4523,94.19,693
17910,12/9/2020 2:00,59.79,39.51,-0.212,29.65,29.91,1.546,39.09,4381.22,0,1986.764,4535,94.19,534
17911,12/9/2020 2:30,35.8,35.31,-9.636,-33.85,29.91,1.546,37.93,4519.45,0,2124.132,4552,70.9,410
17912,12/9/2020 3:00,29.12,34.17,-13.17,-151.55,29.91,1.546,37.93,4422.92,0,2189.243,4572,70.9,260
17913,12/9/2020 3:30,34.18,32.27,-14.406,-141.45,29.91,1.546,40.12,4439.77,0,2247.542,4580,71.87,116
17914,12/9/2020 4:00,36.23,34.88,-10.673,-318.35,29.91,1.546,40.12,4458.49,0,2213.588,4616,71.87,0
17915,12/9/2020 4:30,37.11,33.91,-14.057,-334.2,29.91,1.546,49.37,4461.54,0,2178.345,4604,71.87,-74
17916,12/9/2020 5:00,43.4,-45.51,-32.665,-373.35,29.91,1.546,49.37,4473.14,0,2056.192,4525,71.87,-152
17917,12/9/2020 5:30,107.54,29.85,-24.184,-455.15,29.91,1.546,50.59,4497.72,0,1938.428,4476,81.35,-317
17918,12/9/2020 6:00,128.06,-27.19,-30.719,-495.05,29.91,1.546,50.59,4549.36,0,1809.208,4446,81.35,-381
17919,12/9/2020 6:30,95.56,-35.2,-29.037,-398.35,29.91,1.546,66.83,4561.36,0,1684.208,4504,100,-522
17920,12/9/2020 7:00,219.32,24.66,-20.29,-250.65,29.91,1.546,66.83,4603.44,0,1669.671,4551,100,-631
17921,12/9/2020 7:30,248.42,39.75,-17.59,-216.6,29.91,1.546,81.72,4705.91,-643,1493.442,4659,157.38,-763
17922,12/9/2020 8:00,325.11,32.5,-19.255,-252.7,29.91,1.546,81.72,4912.36,-580,1540.111,4929,157.38,-764
17923,12/9/2020 8:30,494.63,36.13,-21.996,-273,29.91,1.546,81.72,4971.641,-593,1586.839,5182,225.91,-762
17924,12/9/2020 9:00,361.08,33.19,-23.421,-204.25,29.91,1.546,81.72,4982.44,-150,1697.051,5280,225.91,-702
17925,12/9/2020 9:30,141.83,35.21,-8.027,-318.2,29.91,1.546,78.23,4994.741,-420,1807.185,6694,125.09,-720
17926,12/9/2020 10:00,71.35,37.22,-8.473,-315.15,29.91,1.546,78.23,4703.21,-153,1765.318,6484,125.09,-672
17927,12/9/2020 10:30,38.75,33.3,-18.552,-190.6,29.91,1.546,73.47,4637.38,-153,1723.781,6304,73.6,-586
17928,12/9/2020 11:00,22.28,42.51,-8.372,-98.6,29.91,1.546,73.47,4589.54,-85,1701.05,6163,73.6,-682
17929,12/9/2020 11:30,32.24,56.82,9.391,-91.15,29.91,1.546,72.49,4350.54,-180,1678.556,5971,56.92,-754
17930,12/9/2020 12:00,28.83,98.5,11.87,-80.9,29.91,1.546,72.49,4309.851,126,1675.702,5815,56.92,-767
17931,12/9/2020 12:30,28.09,58.74,9.3,-36,29.91,1.546,66.83,4315.92,281,1672.867,5631,55.32,-794
17932,12/9/2020 13:00,30.67,46.93,8.006,-114.3,29.91,1.546,66.83,3749.6,255,1623.358,5343,55.32,-793
17933,12/9/2020 13:30,30.14,47.35,0.019,-42.95,29.91,1.546,62.93,3297.49,253,1731.508,5059,49.73,-793
17934,12/9/2020 14:00,27.42,52.78,9.144,-79.8,29.91,1.546,62.93,3147.44,257,1646.226,4801,49.73,-794
17935,12/9/2020 14:30,28.25,56.36,9.333,-71.65,29.91,1.546,70.02,2809.08,554,1563.069,4549,49.44,-792
17936,12/9/2020 15:00,26.57,46.25,4.304,-108.8,29.91,1.546,70.02,2563.78,331,1478.617,4399,49.44,-794
17937,12/9/2020 15:30,27.09,54.64,6.915,-124.55,29.91,1.546,100,2567.58,111,1394.14,4119,45.88,-794
17938,12/9/2020 16:00,23.18,53.87,10.419,-136.15,29.91,1.546,100,2492.82,0,1358.018,3979,45.88,-793
17939,12/9/2020 16:30,24.82,55.36,7.07,-266.3,29.91,1.546,147.07,2349.07,15,1321.643,3861,44.91,-808
17940,12/9/2020 17:00,26.78,146.97,7.216,-285.2,29.91,1.546,147.07,2309.47,0,1215.026,3792,44.91,-809
17941,12/9/2020 17:30,34.42,150.59,3.956,-483.65,29.91,1.546,96.15,2308.47,229,1108.453,3700,41.8,-810
17942,12/9/2020 18:00,32.98,118.87,23.874,-533.65,29.91,1.546,96.15,2227.77,379,994.908,3638,41.8,-809
17943,12/9/2020 18:30,33.59,57.3,23.748,-456.1,29.91,1.546,71.91,2249.87,551,881.483,3603,39,-513
17944,12/9/2020 19:00,8.34,39.47,12.391,-432.65,29.91,1.546,71.91,2169.07,242,797.229,3587,39,-220
17945,12/9/2020 19:30,18.75,41.94,0.188,-429.7,29.91,1.546,58.5,2193.27,496,860.525,3583,44.91,6
17946,12/9/2020 20:00,58.12,43.89,-10.592,-490.95,29.91,1.546,58.5,2419.52,351,824.29,3570,44.91,19
17947,12/9/2020 20:30,37.89,41.75,-16.002,-475.2,29.91,1.546,53.06,2627.48,206,788.093,3621,53.48,-126
17948,12/9/2020 21:00,36.39,40.55,-14.493,-421.6,29.91,1.546,53.06,2906.03,93,749.338,3674,53.48,-27
17949,12/9/2020 21:30,39.13,41.67,-7.982,-390,29.91,1.546,47.68,3478.7,15,711.908,3858,65,105
17950,12/9/2020 22:00,60.8,41.06,-8.056,-310.25,29.91,1.546,47.68,3479.35,-15,673.91,4151,65,149
17951,12/9/2020 22:30,119.91,40.45,-1.152,-302.15,29.91,1.546,46.83,3514.6,315,637.27,4575,69.48,182
17952,12/9/2020 23:00,57.07,41.34,-9.301,-257.05,29.91,1.546,46.83,4099.6,569,587.292,5069,69.48,222
17953,12/9/2020 23:30,59.52,60.92,-9.105,-254.95,29.91,1.546,44,4439.169,460,537.589,5528,85.03,168
17954,12/10/2020 0:00,53.48,39.91,-12.455,-170.15,31.12,1.575961,44,4451.729,347,540.293,5630,85.03,437
17955,12/10/2020 0:30,41.29,33.97,-21.276,-33.95,31.12,1.575961,41.81,4418.33,315,543.267,5717,94.75,442
17956,12/10/2020 1:00,27.65,30.37,-10.665,8.5,31.12,1.575961,41.81,4470.61,165,608.859,5820,94.75,445
17957,12/10/2020 1:30,38.91,33.12,-5.081,31.75,31.12,1.575961,38.87,4466.46,15,674.979,4554,90.59,359
17958,12/10/2020 2:00,90.34,37.68,-2.18,-74,31.12,1.575961,38.87,4453.94,0,805.833,4584,90.59,310
17959,12/10/2020 2:30,80.35,30.74,-7.813,-159.65,31.12,1.575961,39.09,4473.31,-158,936.852,4592,80.81,392
17960,12/10/2020 3:00,79.82,21.43,-20.903,-152.65,31.12,1.575961,39.09,4475.41,-411,1120.098,4557,80.81,444
17961,12/10/2020 3:30,85.59,13,-28.067,-143.1,31.12,1.575961,43,4462.48,-596,1303.463,4567,86.46,573
17962,12/10/2020 4:00,30.92,39.04,0,-174.65,31.12,1.575961,43,4354.74,-318,1506.87,4617,86.46,503
17963,12/10/2020 4:30,33.61,25.28,-24.129,-198.3,31.12,1.575961,50.75,4297.79,-795,1710.187,4604,70.35,434
17964,12/10/2020 5:00,32.98,30.71,-9.517,-190.75,31.12,1.575961,50.75,4204.12,0,1918.482,4525,70.35,388
17965,12/10/2020 5:30,32.62,35.27,3.91,-199.8,31.12,1.575961,63.8,4172.37,0,2121.211,4476,58.03,217
17966,12/10/2020 6:00,31.06,48.11,11.825,-248.95,31.12,1.575961,63.8,4145.34,0,2224.958,4446,58.03,19
17967,12/10/2020 6:30,24.36,39.7,-2.866,-255.05,31.12,1.575961,89.18,4157.74,0,2438.035,4599,57.35,-49
17968,12/10/2020 7:00,25.54,39.97,-5.437,-283.1,31.12,1.575961,89.18,4159.24,0,2459.964,4687,57.35,-156
17969,12/10/2020 7:30,23.31,37.24,-18.869,-327.4,31.12,1.575961,98.13,4508.25,0,2477.295,4801,75,-239
17970,12/10/2020 8:00,24.47,38.88,-11.3,-466.65,31.12,1.575961,98.13,4511.54,0,2529.177,5033,75,-444
17971,12/10/2020 8:30,23.7,70.42,-2.182,-545.75,31.12,1.575961,102.84,4584.31,-420,2577.87,5201,87.09,-628
17972,12/10/2020 9:00,28.38,105.58,-10.956,-546.95,31.12,1.575961,102.84,4564.39,-585,2548.928,5280,87.09,-686
17973,12/10/2020 9:30,34.85,106.72,3.554,-575.7,31.12,1.575961,94.19,4519.47,-294,2511.185,6727,68.56,-736
17974,12/10/2020 10:00,37.19,60.79,1.407,-613,31.12,1.575961,94.19,4247.33,-300,2426.891,6550,68.56,-805
17975,12/10/2020 10:30,35.63,41.29,1.082,-609.9,31.12,1.575961,70.9,4419.79,-407,2330.55,6340,57.41,-805
17976,12/10/2020 11:00,32.89,61.23,-9.13,-588.6,31.12,1.575961,70.9,4156.28,-344,2258.957,6172,57.41,-806
17977,12/10/2020 11:30,77.65,50.04,-6.047,-504.45,31.12,1.575961,71.87,4044.8,-232,2177.458,5965,49.72,-804
17978,12/10/2020 12:00,119.44,59.79,-9.862,-439.25,31.12,1.575961,71.87,3685.9,-137,2111.138,5801,49.72,-906
17979,12/10/2020 12:30,32.34,35.8,-16.397,-501.85,31.12,1.575961,71.87,3787.48,-111,2041.681,5595,51.93,-907
17980,12/10/2020 13:00,33.08,29.12,-17.435,-493.25,31.12,1.575961,71.87,3208.46,0,2015.602,5346,51.93,-907
17981,12/10/2020 13:30,60.67,34.18,-21.109,-475.35,31.12,1.575961,81.35,2816.95,-109,2063.203,5083,46.47,-907
17982,12/10/2020 14:00,77.33,36.23,-19.953,-402.5,31.12,1.575961,81.35,2654.65,-15,2002.559,4756,46.47,-907
17983,12/10/2020 14:30,33.98,37.11,2.47,-402.6,31.12,1.575961,100,2460.35,15,1912.46,4546,40.53,-907
17984,12/10/2020 15:00,35.31,43.4,-1.151,-347.15,31.12,1.575961,100,2300.1,0,1812.92,4408,40.53,-907
17985,12/10/2020 15:30,100.19,107.54,5.182,-384.6,31.12,1.575961,157.38,2268.46,-15,1714.941,4214,38.53,-907
17986,12/10/2020 16:00,54.12,128.06,9.497,-446.95,31.12,1.575961,157.38,2228.16,165,1610.908,4101,38.53,-802
17987,12/10/2020 16:30,36.4,95.56,11.906,-375.65,31.12,1.575961,225.91,2227.71,76,1507.303,3989,38.42,-785
17988,12/10/2020 17:00,51.41,219.32,34.591,-283.05,31.12,1.575961,225.91,2213.21,0,1451.474,3875,38.42,-647
17989,12/10/2020 17:30,54.58,248.42,47.033,40.55,31.12,1.575961,125.09,2141.51,0,1394.922,3756,36.41,-643
17990,12/10/2020 18:00,40.07,325.11,81.82,372.1,31.12,1.575961,125.09,2071.21,0,1357.058,3730,36.41,-746
17991,12/10/2020 18:30,69.83,494.63,103.859,395.45,31.12,1.575961,73.6,2070.86,60,1318.86,3671,35.22,-479
17992,12/10/2020 19:00,108.17,361.08,80.793,46.3,31.12,1.575961,73.6,2044.66,150,1264.147,3624,35.22,-330
17993,12/10/2020 19:30,54.29,141.83,43.912,-223.2,31.12,1.575961,56.92,1828.85,141,1527.042,3602,38.9,-154
17994,12/10/2020 20:00,47.94,71.35,8.884,-412.5,31.12,1.575961,56.92,2014.55,87,1452.765,3604,38.9,-152
17995,12/10/2020 20:30,83.44,38.75,-11.958,-442.45,31.12,1.575961,55.32,2202.5,105,1376.475,3639,41.64,-89
17996,12/10/2020 21:00,106.71,22.28,-33.284,-480.85,31.12,1.575961,55.32,2307.6,218,1288.884,3712,41.64,8
17997,12/10/2020 21:30,63.29,32.24,-41.073,-452.1,31.12,1.575961,49.73,2562.08,194,1204.705,3903,54.27,120
17998,12/10/2020 22:00,43.06,28.83,-45.187,-438.2,31.12,1.575961,49.73,2904.35,268,1115.42,4198,54.27,239
17999,12/10/2020 22:30,57.83,28.09,-60.625,-352.35,31.12,1.575961,49.44,3055.82,568,1030.773,4581,56.51,251
18000,12/10/2020 23:00,66.77,30.67,-32.619,-408.15,31.12,1.575961,49.44,3771.88,320,955.151,5081,56.51,256
18001,12/10/2020 23:30,66.4,30.14,-38.032,-386.65,31.12,1.575961,45.88,3980.41,410,871.293,5372,64.55,257
18002,12/11/2020 0:00,70.2,27.42,-44.833,-496.1,30.73,1.607363,45.88,4016.99,450,811.791,5425,64.55,556
18003,12/11/2020 0:30,42.08,28.25,-51.555,-638.8,30.73,1.607363,44.91,4192.04,0,562.662,5513,74.42,258
18004,12/11/2020 1:00,89.85,26.57,-47.652,-624.2,30.73,1.607363,44.91,4136.83,0,544.945,5620,74.42,40
18005,12/11/2020 1:30,59.38,27.09,-35.973,-516.3,30.73,1.607363,41.8,4137.76,0,527.975,4456,73.76,-143
18006,12/11/2020 2:00,37.2,23.18,-20.116,-427.75,30.73,1.607363,41.8,4097.36,0,572.853,4447,73.76,-168
18007,12/11/2020 2:30,42.8,24.82,-6.463,-363.25,30.73,1.607363,39,4248.95,443,618.531,4461,70.23,-16
18008,12/11/2020 3:00,42.72,26.78,-4.839,-353.25,30.73,1.607363,39,4203.65,429,706.79,4489,70.23,149
18009,12/11/2020 3:30,38.7,34.42,-10.335,-282.4,30.73,1.607363,44.91,4208,406,793.455,4482,70.23,307
18010,12/11/2020 4:00,94.94,32.98,-13.147,-173,30.73,1.607363,44.91,4205.9,308,918.826,4509,70.23,444
18011,12/11/2020 4:30,73.33,33.59,-20.252,-156.9,30.73,1.607363,53.48,4227.52,473,1043.989,4555,70.67,547
18012,12/11/2020 5:00,56.75,8.34,-17.228,-28.5,30.73,1.607363,53.48,4191.04,173,1222.432,4503,70.67,413
18013,12/11/2020 5:30,135.05,18.75,10.223,66.45,30.73,1.607363,65,4191.55,15,1397.703,4542,64.55,348
18014,12/11/2020 6:00,51.69,58.12,15.791,32,30.73,1.607363,65,4190.85,-154,1571.756,4532,64.55,207
18015,12/11/2020 6:30,36.21,37.89,13.94,66.55,30.73,1.607363,69.48,4333.69,-103,1732.525,4559,64.5,95
18016,12/11/2020 7:00,33.28,36.39,4.22,123.15,30.73,1.607363,69.48,4326.97,-253,1776.707,4638,64.5,19
18017,12/11/2020 7:30,41.12,39.13,-4.15,137.65,30.73,1.607363,85.03,4492.45,-400,1970.757,4725,100.87,-16
18018,12/11/2020 8:00,275.56,60.8,13.842,69.85,30.73,1.607363,85.03,4549.03,-150,2031.998,4886,100.87,324
18019,12/11/2020 8:30,287.94,119.91,7.359,-26.95,30.73,1.607363,94.75,4667.83,-300,2124.959,5034,151.4,569
18020,12/11/2020 9:00,292.22,57.07,-4.801,-81.65,30.73,1.607363,94.75,4652.46,-383,2176.624,5100,151.4,458
18021,12/11/2020 9:30,167.05,59.52,-4.925,-253.2,30.73,1.607363,90.59,4652.42,-383,2227.027,6456,88.99,348
18022,12/11/2020 10:00,84,53.48,-3.331,-391.4,30.73,1.607363,90.59,4531.779,-333,2218.735,6276,88.99,313
18023,12/11/2020 10:30,87.63,41.29,-7.458,-504.05,30.73,1.607363,80.81,4277.67,-413,2208.474,6080,61.17,246
18024,12/11/2020 11:00,47.41,27.65,-17.04,-672.35,30.73,1.607363,80.81,3947.3,-320,2184.502,5919,61.17,19
